id,city,city_ascii,state_id,state_name,county_name,lat,lng,zip_codes
1840043055,Homestead Valley,Homestead Valley,CA,California,San Bernardino,34.273,-116.4146,"{92284,92285}"
1840021704,Sunray,Sunray,TX,Texas,Moore,36.0184,-101.8245,{79086}
1840021709,Stroud,Stroud,OK,Oklahoma,Lincoln,35.7686,-96.6467,"{74079,74028}"
1840001478,Riverton,Riverton,NJ,New Jersey,Burlington,40.0115,-75.0148,"{08077,08076}"
1840020782,Glen Rose,Glen Rose,TX,Texas,Somervell,32.2461,-97.7442,"{76043,76077}"
1840013851,Lagrange,Lagrange,IN,Indiana,LaGrange,41.6481,-85.418,{46761}
1840004927,Shrub Oak,Shrub Oak,NY,New York,Westchester,41.3257,-73.8296,"{10547,10588}"
1840006152,North Beach,North Beach,MD,Maryland,Calvert,38.708,-76.5346,{20714}
1840022825,Agua Dulce,Agua Dulce,CA,California,Los Angeles,34.5044,-118.316,{91390}
1840144682,Meridian Village,Meridian Village,CO,Colorado,Douglas,39.528,-104.8258,{80134}
1840000704,Morton,Morton,PA,Pennsylvania,Delaware,39.9115,-75.3267,{19070}
1840001193,Wernersville,Wernersville,PA,Pennsylvania,Berks,40.3302,-76.0818,{19565}
1840021290,Evansville,Evansville,WY,Wyoming,Natrona,42.868,-106.2524,"{82636,82609}"
1840034378,Beechwood Trails,Beechwood Trails,OH,Ohio,Licking,40.0251,-82.6463,{43062}
1840021319,Weed,Weed,CA,California,Siskiyou,41.4127,-122.3816,{96094}
1840028058,Callender,Callender,CA,California,San Luis Obispo,35.048,-120.576,{93420}
1840007221,Bushnell,Bushnell,IL,Illinois,McDonough,40.5518,-90.5046,{61422}
1840002703,Wisconsin Dells,Wisconsin Dells,WI,Wisconsin,Columbia,43.6336,-89.7752,{53965}
1840002968,Fennimore,Fennimore,WI,Wisconsin,Grant,42.9794,-90.6491,{53809}
1840006082,Ocean View,Ocean View,DE,Delaware,Sussex,38.5355,-75.0984,{19970}
1840024449,Bartonsville,Bartonsville,MD,Maryland,Frederick,39.3901,-77.3513,"{21704,21754}"
1840020466,Mangum,Mangum,OK,Oklahoma,Greer,34.8787,-99.5038,{73554}
1840016452,Polkton,Polkton,NC,North Carolina,Anson,35.0031,-80.1963,{28135}
1840012201,West Lafayette,West Lafayette,OH,Ohio,Coshocton,40.276,-81.7518,{43845}
1840076099,Pine Mountain Lake,Pine Mountain Lake,CA,California,Tuolumne,37.8599,-120.1844,{95321}
1840007089,Centreville,Centreville,AL,Alabama,Bibb,32.9598,-87.1334,{35042}
1840006634,Barnesville,Barnesville,MN,Minnesota,Clay,46.6501,-96.4164,{56514}
1840011712,Lodi,Lodi,OH,Ohio,Medina,41.0348,-82.0124,{44254}
1630023532,Carrizales,Carrizales,PR,Puerto Rico,Hatillo,18.4811,-66.7879,{659}
1840089766,Emma,Emma,NC,North Carolina,Buncombe,35.6019,-82.5958,{28806}
1840017845,Bagdad,Bagdad,AZ,Arizona,Yavapai,34.5771,-113.1771,{86321}
1840005642,Rising Sun,Rising Sun,MD,Maryland,Cecil,39.7003,-76.0587,{21911}
1840013845,Abbeville,Abbeville,GA,Georgia,Wilcox,31.9925,-83.3068,{31001}
1840033484,Pine Ridge at Crestwood,Pine Ridge at Crestwood,NJ,New Jersey,Ocean,39.9586,-74.3169,{8759}
1840014391,Russell Springs,Russell Springs,KY,Kentucky,Russell,37.051,-85.0774,{42642}
1840002777,St. Clair,St. Clair,PA,Pennsylvania,Schuylkill,40.7211,-76.1903,"{17970,17901}"
1840000827,Philipsburg,Philipsburg,PA,Pennsylvania,Centre,40.8952,-78.2146,{16866}
1840004024,Tainter Lake,Tainter Lake,WI,Wisconsin,Dunn,44.9882,-91.8437,"{54751,54730}"
1840007675,West Monroe,West Monroe,MI,Michigan,Monroe,41.9143,-83.4317,{48161}
1840001716,Galena,Galena,KS,Kansas,Cherokee,37.0751,-94.6354,{66739}
1840035429,Meadowood,Meadowood,PA,Pennsylvania,Butler,40.8443,-79.8939,"{16001,16045}"
1840023112,Vinton,Vinton,TX,Texas,El Paso,31.9596,-106.5935,{79821}
1840035078,Cecil-Bishop,Cecil-Bishop,PA,Pennsylvania,Washington,40.3185,-80.1919,"{15317,15057,15321}"
1840022068,Van,Van,TX,Texas,Van Zandt,32.5242,-95.6373,{75790}
1840035456,Pine Ridge,Pine Ridge,PA,Pennsylvania,Pike,41.1355,-74.9923,{18324}
1840016108,Monterey,Monterey,TN,Tennessee,Putnam,36.1447,-85.2643,{38574}
1840008671,McLeansboro,McLeansboro,IL,Illinois,Hamilton,38.0902,-88.5388,{62859}
1840012709,New Richmond,New Richmond,OH,Ohio,Clermont,38.962,-84.2779,{45157}
1840011516,Middlefield,Middlefield,OH,Ohio,Geauga,41.46,-81.071,{44062}
1840008806,Forsyth,Forsyth,MO,Missouri,Taney,36.686,-93.1015,{65653}
1840013697,Ashville,Ashville,AL,Alabama,St. Clair,33.8331,-86.2698,"{35953,35987}"
1840009494,Centerville,Centerville,IN,Indiana,Wayne,39.8321,-84.9922,{47330}
1840016243,Woodbury,Woodbury,TN,Tennessee,Cannon,35.8247,-86.0723,{37190}
1840002446,Keego Harbor,Keego Harbor,MI,Michigan,Oakland,42.6088,-83.3442,{48320}
1840022172,Sonora,Sonora,TX,Texas,Sutton,30.5707,-100.6423,{76950}
1840017253,Hypoluxo,Hypoluxo,FL,Florida,Palm Beach,26.5634,-80.0531,{33462}
1840020967,Hallettsville,Hallettsville,TX,Texas,Lavaca,29.4431,-96.9435,{77964}
1840009606,Pleasant Valley,Pleasant Valley,MO,Missouri,Clay,39.2171,-94.4811,{64068}
1840037403,New Cordell,New Cordell,OK,Oklahoma,Washita,35.2968,-98.9838,{73632}
1840008487,Lawson,Lawson,MO,Missouri,Clay,39.4361,-94.2152,{64062}
1840011709,New London,New London,OH,Ohio,Huron,41.0796,-82.4066,{44851}
1840007258,Canton,Canton,MO,Missouri,Lewis,40.1295,-91.5266,{63435}
1840023200,Citrus City,Citrus City,TX,Texas,Hidalgo,26.3281,-98.3923,{78574}
1840022969,Campo,Campo,CA,California,San Diego,32.6394,-116.4744,{91906}
1840033284,Gillette,Gillette,NJ,New Jersey,Morris,40.6921,-74.4629,{7933}
1840007220,Hamilton,Hamilton,IL,Illinois,Hancock,40.39,-91.3623,"{62379,62341}"
1840016210,Mars Hill,Mars Hill,NC,North Carolina,Madison,35.8283,-82.549,{28754}
1840009768,Pine Lawn,Pine Lawn,MO,Missouri,St. Louis,38.6953,-90.2757,"{63121,63120}"
1840031229,Wareham Center,Wareham Center,MA,Massachusetts,Plymouth,41.7498,-70.7207,{2571}
1840035412,Lake Heritage,Lake Heritage,PA,Pennsylvania,Adams,39.8098,-77.1854,{17325}
1840004346,Beechwood,Beechwood,MI,Michigan,Ottawa,42.7982,-86.1227,{49424}
1840034279,LaGrange,LaGrange,OH,Ohio,Lorain,41.2404,-82.1175,{44050}
1840018632,Burns,Burns,OR,Oregon,Harney,43.5883,-119.0612,{97720}
1630023579,Potala Pastillo,Potala Pastillo,PR,Puerto Rico,Juana Díaz,17.9921,-66.4966,{795}
1840016015,Westmoreland,Westmoreland,TN,Tennessee,Sumner,36.562,-86.246,{37186}
1840000842,Kulpmont,Kulpmont,PA,Pennsylvania,Northumberland,40.7954,-76.4721,{17834}
1840023423,Seward,Seward,AK,Alaska,Kenai Peninsula,60.1124,-149.3925,{99664}
1840074698,Warren AFB,Warren AFB,WY,Wyoming,Laramie,41.1488,-104.8618,"{82001,82005}"
1840005329,Thomaston,Thomaston,NY,New York,Nassau,40.7875,-73.7153,{11021}
1840009437,Chesterfield,Chesterfield,IN,Indiana,Madison,40.113,-85.5943,{46017}
1840003338,North Kingsville,North Kingsville,OH,Ohio,Ashtabula,41.9188,-80.6723,"{44068,44030,44004}"
1840017300,Lakeside,Lakeside,MT,Montana,Flathead,48.0181,-114.2274,{59922}
1840022248,Refugio,Refugio,TX,Texas,Refugio,28.3074,-97.275,{78377}
1840021019,Edcouch,Edcouch,TX,Texas,Hidalgo,26.2937,-97.9631,{78538}
1840001289,Highspire,Highspire,PA,Pennsylvania,Dauphin,40.2085,-76.7851,{17034}
1840014380,Morgantown,Morgantown,KY,Kentucky,Butler,37.2174,-86.7001,{42261}
1840011511,Delta,Delta,OH,Ohio,Fulton,41.5754,-84.0091,{43515}
1840014862,Jemison,Jemison,AL,Alabama,Chilton,32.9696,-86.7339,{35085}
1840016472,Warsaw,Warsaw,NC,North Carolina,Duplin,34.9994,-78.0928,{28398}
1840008814,Roseau,Roseau,MN,Minnesota,Roseau,48.8445,-95.7625,{56751}
1840004479,Delavan Lake,Delavan Lake,WI,Wisconsin,Walworth,42.5992,-88.6176,{53115}
1840023219,Talty,Talty,TX,Texas,Kaufman,32.6944,-96.4009,"{75126,75160}"
1840014820,Dermott,Dermott,AR,Arkansas,Chicot,33.5271,-91.4323,{71638}
1840017969,Springdale,Springdale,SC,South Carolina,Lexington,33.9616,-81.1119,{29170}
1840150803,Salem,Salem,AR,Arkansas,Saline,34.6308,-92.5605,{72019}
1840017667,Chimayo,Chimayo,NM,New Mexico,Santa Fe,35.9981,-105.9413,{87522}
1840000067,New Town,New Town,ND,North Dakota,Mountrail,47.989,-102.4882,{58763}
1840033482,Leisure Knoll,Leisure Knoll,NJ,New Jersey,Ocean,40.0186,-74.2909,{8759}
1840005325,Sands Point,Sands Point,NY,New York,Nassau,40.8528,-73.7044,{11050}
1840005412,Concordia,Concordia,NJ,New Jersey,Middlesex,40.3125,-74.4461,{8831}
1840026955,Arcadia,Arcadia,SC,South Carolina,Spartanburg,34.9609,-81.9929,"{29320,29301}"
1840019654,Balcones Heights,Balcones Heights,TX,Texas,Bexar,29.4899,-98.5503,"{78201,78213}"
1840019046,Jay,Jay,OK,Oklahoma,Delaware,36.4271,-94.7956,{74346}
1840043348,Slippery Rock University,Slippery Rock University,PA,Pennsylvania,Butler,41.0647,-80.0419,{16057}
1840038939,Island Walk,Island Walk,FL,Florida,Collier,26.251,-81.711,{34119}
1840012617,Waynesville,Waynesville,OH,Ohio,Warren,39.5329,-84.0904,{45068}
1840001002,Bloomfield,Bloomfield,IA,Iowa,Davis,40.7487,-92.4174,{52537}
1840042299,Santa Rosa Valley,Santa Rosa Valley,CA,California,Ventura,34.2459,-118.9018,{93012}
1840073295,Essex Village,Essex Village,CT,Connecticut,Lower Connecticut River Valley,41.3559,-72.3919,{6426}
1840004085,Lake Wazeecha,Lake Wazeecha,WI,Wisconsin,Wood,44.3696,-89.7549,{54494}
1840002366,Luxemburg,Luxemburg,WI,Wisconsin,Kewaunee,44.5447,-87.7065,{54217}
1840035389,Gold Key Lake,Gold Key Lake,PA,Pennsylvania,Pike,41.3145,-74.9434,{18337}
1840008803,New Madrid,New Madrid,MO,Missouri,New Madrid,36.5878,-89.5505,{63869}
1840001524,Swedesboro,Swedesboro,NJ,New Jersey,Gloucester,39.7459,-75.3117,{8085}
1630023527,Luyando,Luyando,PR,Puerto Rico,Aguada,18.3575,-67.1553,{602}
1840022353,Thermopolis,Thermopolis,WY,Wyoming,Hot Springs,43.6479,-108.2139,{82443}
1840001661,Hillsboro,Hillsboro,KS,Kansas,Marion,38.3527,-97.1992,{67063}
1840021187,Vernonia,Vernonia,OR,Oregon,Columbia,45.8611,-123.1834,{97064}
1840005748,Ross,Ross,OH,Ohio,Butler,39.3146,-84.6599,"{45014,45013,45061}"
1840008144,Oakbrook Terrace,Oakbrook Terrace,IL,Illinois,DuPage,41.8538,-87.9691,{60181}
1840012816,Bel-Ridge,Bel-Ridge,MO,Missouri,St. Louis,38.7129,-90.3285,"{63114,63121,63134}"
1840007674,West Ishpeming,West Ishpeming,MI,Michigan,Marquette,46.4884,-87.717,{49849}
1840004042,Luverne,Luverne,AL,Alabama,Crenshaw,31.7186,-86.2687,{36049}
1840013815,East Dublin,East Dublin,GA,Georgia,Laurens,32.5468,-82.8675,{31027}
1630035695,La Dolores,La Dolores,PR,Puerto Rico,Río Grande,18.3725,-65.8546,{745}
1840013431,Brogden,Brogden,NC,North Carolina,Wayne,35.2961,-78.025,{28333}
1840014099,Edgewood,Edgewood,FL,Florida,Orange,28.4879,-81.3771,"{32806,32809,32839}"
1840013187,Eminence,Eminence,KY,Kentucky,Henry,38.3637,-85.1779,{40019}
1840020699,Haslet,Haslet,TX,Texas,Tarrant,32.9609,-97.3387,"{76052,76177}"
1840028559,Acres Green,Acres Green,CO,Colorado,Douglas,39.5557,-104.8958,{80124}
1840035828,Pine Ridge,Pine Ridge,SC,South Carolina,Lexington,33.9082,-81.0977,"{29053,29172,29228}"
1840017484,Bayview,Bayview,CA,California,Humboldt,40.7654,-124.1787,{95503}
1840043222,Lake Caroline,Lake Caroline,VA,Virginia,Caroline,37.9856,-77.5244,{22546}
1840001696,Girard,Girard,KS,Kansas,Crawford,37.5094,-94.8456,{66743}
1840006195,Sissonville,Sissonville,WV,West Virginia,Kanawha,38.5042,-81.6398,"{25320,25312}"
1840012704,Batavia,Batavia,OH,Ohio,Clermont,39.0815,-84.1716,{45103}
1840012452,Pawnee,Pawnee,IL,Illinois,Sangamon,39.5937,-89.5846,{62558}
1840003767,Norton,Norton,KS,Kansas,Norton,39.8362,-99.8916,{67654}
1840006972,Venetian Village,Venetian Village,IL,Illinois,Lake,42.4012,-88.0468,{60046}
1840002686,Vassar,Vassar,MI,Michigan,Tuscola,43.3719,-83.577,{48768}
1840005435,Gastonville,Gastonville,PA,Pennsylvania,Washington,40.2669,-80.0095,"{15332,15336}"
1840018708,Alturas,Alturas,CA,California,Modoc,41.4898,-120.5516,{96101}
1840005237,East Norwich,East Norwich,NY,New York,Nassau,40.8495,-73.5288,"{11732,11771}"
1840022206,Schulenburg,Schulenburg,TX,Texas,Fayette,29.682,-96.9075,{78956}
1840021790,Stigler,Stigler,OK,Oklahoma,Haskell,35.257,-95.1181,{74462}
1840008779,Marionville,Marionville,MO,Missouri,Lawrence,37.002,-93.6362,{65705}
1840004173,Canadian Lakes,Canadian Lakes,MI,Michigan,Mecosta,43.5815,-85.2986,{49346}
1840014141,Bay Pines,Bay Pines,FL,Florida,Pinellas,27.8139,-82.7748,"{33708,33744}"
1630023561,La Luisa,La Luisa,PR,Puerto Rico,Manatí,18.4488,-66.5078,{674}
1840006610,Cohasset,Cohasset,MN,Minnesota,Itasca,47.2389,-93.6396,{55721}
1840000696,East Lansdowne,East Lansdowne,PA,Pennsylvania,Delaware,39.944,-75.2608,{19050}
1840020377,Fairview,Fairview,OK,Oklahoma,Major,36.2705,-98.4769,{73737}
1840019415,University Park,University Park,NM,New Mexico,Doña Ana,32.2767,-106.7462,"{88001,88003}"
1840024954,Edneyville,Edneyville,NC,North Carolina,Henderson,35.4025,-82.3372,"{28792,28727}"
1840005873,Lovettsville,Lovettsville,VA,Virginia,Loudoun,39.2731,-77.64,{20180}
1840028346,Kennedy,Kennedy,CA,California,San Joaquin,37.929,-121.2456,"{95205,95206}"
1840028404,West Bishop,West Bishop,CA,California,Inyo,37.3571,-118.4542,{93514}
1840033010,Cajah's Mountain,Cajah's Mountain,NC,North Carolina,Caldwell,35.8508,-81.5361,{28645}
1840018486,Dayton,Dayton,WA,Washington,Columbia,46.3168,-117.9767,{99328}
1840016937,Homer,Homer,LA,Louisiana,Claiborne,32.793,-93.0582,{71040}
1840006837,Chatfield,Chatfield,MN,Minnesota,Fillmore,43.8445,-92.1829,{55923}
1840002698,Sandusky,Sandusky,MI,Michigan,Sanilac,43.4212,-82.8333,{48471}
1840016389,La Grange,La Grange,NC,North Carolina,Lenoir,35.3064,-77.789,{28551}
1840034955,Evansburg,Evansburg,PA,Pennsylvania,Montgomery,40.1898,-75.434,{19426}
1840016927,Hampton,Hampton,SC,South Carolina,Hampton,32.8676,-81.1093,{29924}
1840013128,Cleveland,Cleveland,FL,Florida,Charlotte,26.9529,-81.9925,{33982}
1840014323,Pioneer Village,Pioneer Village,KY,Kentucky,Bullitt,38.0599,-85.68,"{40229,40165}"
1840020056,Myrtle Point,Myrtle Point,OR,Oregon,Coos,43.0617,-124.1327,{97458}
1840017786,Rockwell,Rockwell,NC,North Carolina,Rowan,35.5538,-80.407,{28138}
1840004740,Brinckerhoff,Brinckerhoff,NY,New York,Dutchess,41.5515,-73.8654,{12524}
1840008589,Green Park,Green Park,MO,Missouri,St. Louis,38.5243,-90.3366,{63123}
1840012821,Riverview,Riverview,MO,Missouri,St. Louis,38.7442,-90.211,{63137}
1840021492,Sutter Creek,Sutter Creek,CA,California,Amador,38.3827,-120.8106,{95685}
1840026507,Muse,Muse,PA,Pennsylvania,Washington,40.2924,-80.2055,"{15317,15350}"
1840015994,Haverhill,Haverhill,FL,Florida,Palm Beach,26.691,-80.1217,"{33415,33417}"
1840000633,Muncy,Muncy,PA,Pennsylvania,Lycoming,41.2021,-76.7854,{17756}
1840005016,Baiting Hollow,Baiting Hollow,NY,New York,Suffolk,40.9582,-72.7395,"{11933,11901}"
1840002517,East Tawas,East Tawas,MI,Michigan,Iosco,44.2884,-83.4849,{48730}
1840021065,Friday Harbor,Friday Harbor,WA,Washington,San Juan,48.5324,-123.0657,{98250}
1840007776,Foley,Foley,MN,Minnesota,Benton,45.6636,-93.9096,{56329}
1840008151,Missouri Valley,Missouri Valley,IA,Iowa,Harrison,41.5592,-95.9028,{51555}
1840009910,Oronogo,Oronogo,MO,Missouri,Jasper,37.1917,-94.464,"{64870,64855}"
1840017116,Summit,Summit,MS,Mississippi,Pike,31.2808,-90.467,{39666}
1840000694,Colwyn,Colwyn,PA,Pennsylvania,Delaware,39.9119,-75.253,{19023}
1840037736,Fobes Hill,Fobes Hill,WA,Washington,Snohomish,47.9392,-122.1341,{98290}
1840033473,Plainsboro Center,Plainsboro Center,NJ,New Jersey,Middlesex,40.3311,-74.5925,{8536}
1840015805,Arcadia,Arcadia,LA,Louisiana,Bienville,32.5506,-92.9218,{71001}
1840005453,West Belmar,West Belmar,NJ,New Jersey,Monmouth,40.1707,-74.0376,{7719}
1840002740,Lomira,Lomira,WI,Wisconsin,Dodge,43.5946,-88.4421,{53048}
1840016751,McCormick,McCormick,SC,South Carolina,McCormick,33.9128,-82.2876,"{29899,29835}"
1840020091,Montpelier,Montpelier,ID,Idaho,Bear Lake,42.326,-111.2988,{83254}
1840020200,Helper,Helper,UT,Utah,Carbon,39.6898,-110.8596,{84526}
1840010724,Tipton,Tipton,MO,Missouri,Moniteau,38.6549,-92.7803,{65081}
1840022631,Clayton,Clayton,NM,New Mexico,Union,36.4426,-103.1574,{88415}
1840010252,Albion,Albion,IN,Indiana,Noble,41.3966,-85.4187,{46701}
1840011238,Mount Morris,Mount Morris,IL,Illinois,Ogle,42.0484,-89.4294,{61054}
1840016677,Wrightsville Beach,Wrightsville Beach,NC,North Carolina,New Hanover,34.213,-77.798,{28480}
1840008210,Kalona,Kalona,IA,Iowa,Washington,41.4874,-91.7018,{52247}
1840016521,Owens Cross Roads,Owens Cross Roads,AL,Alabama,Madison,34.5845,-86.4574,{35763}
1840081332,Seaville,Seaville,NJ,New Jersey,Cape May,39.2093,-74.7136,{8230}
1840016252,Liberty,Liberty,NC,North Carolina,Randolph,35.8555,-79.5682,{27298}
1840006905,Belmond,Belmond,IA,Iowa,Wright,42.8464,-93.6084,{50421}
1840022587,White Mountain Lake,White Mountain Lake,AZ,Arizona,Navajo,34.3441,-109.9878,"{85912,85901}"
1840073906,Central Heights-Midland City,Central Heights-Midland City,AZ,Arizona,Gila,33.4,-110.8153,{85501}
1840001608,Newtown,Newtown,OH,Ohio,Hamilton,39.1243,-84.3517,{45244}
1840013892,Hartford,Hartford,AL,Alabama,Geneva,31.1055,-85.6916,{36344}
1840019778,Leavenworth,Leavenworth,WA,Washington,Chelan,47.5952,-120.6628,{98826}
1840133907,Woodside,Woodside,PA,Pennsylvania,Bucks,40.2305,-74.8606,{19067}
1840062416,Thruston,Thruston,KY,Kentucky,Daviess,37.7903,-87.0265,{42303}
1840006871,Hawarden,Hawarden,IA,Iowa,Sioux,43.0015,-96.4828,{51023}
1840010764,Trenton,Trenton,IL,Illinois,Clinton,38.6083,-89.6852,{62293}
1840004895,Vineyard Haven,Vineyard Haven,MA,Massachusetts,Dukes,41.4572,-70.607,{2568}
1840015272,Tompkinsville,Tompkinsville,KY,Kentucky,Monroe,36.7012,-85.6927,{42167}
1840013613,Reed Creek,Reed Creek,GA,Georgia,Hart,34.4395,-82.9103,{30643}
1630141959,Brisas del Campanero,Brisas del Campanero,PR,Puerto Rico,Toa Baja,18.4316,-66.2261,{949}
1840018819,Sutter,Sutter,CA,California,Sutter,39.1556,-121.7493,{95982}
1840006468,Dublin,Dublin,VA,Virginia,Pulaski,37.0987,-80.6831,{24084}
1840016056,Wentworth,Wentworth,NC,North Carolina,Rockingham,36.3914,-79.751,{27320}
1840015910,Abita Springs,Abita Springs,LA,Louisiana,St. Tammany,30.4761,-90.0293,{70420}
1840018574,Dayton,Dayton,OR,Oregon,Yamhill,45.2198,-123.0781,{97114}
1840009452,Rushville,Rushville,IL,Illinois,Schuyler,40.1199,-90.5666,{62681}
1840014832,Monticello,Monticello,GA,Georgia,Jasper,33.2955,-83.686,{31064}
1840153062,Sully Square,Sully Square,VA,Virginia,Fairfax,38.9183,-77.4248,"{20151,20171}"
1840001303,Marysville,Marysville,PA,Pennsylvania,Perry,40.3377,-76.9337,{17053}
1840081171,Palermo,Palermo,NJ,New Jersey,Cape May,39.2333,-74.6859,"{08230,08223}"
1840002700,Croswell,Croswell,MI,Michigan,Sanilac,43.2736,-82.6177,{48422}
1840001491,Lakehurst,Lakehurst,NJ,New Jersey,Ocean,40.0133,-74.3201,{8733}
1840018559,Odell,Odell,OR,Oregon,Hood River,45.6354,-121.5522,"{97031,97044}"
1840008339,La Fayette,La Fayette,AL,Alabama,Chambers,32.8997,-85.4007,{36862}
1840013623,Ball Ground,Ball Ground,GA,Georgia,Cherokee,34.3426,-84.3637,{30107}
1840023464,North Pole,North Pole,AK,Alaska,Fairbanks North Star,64.7529,-147.3599,{99705}
1840026282,Glenville,Glenville,CT,Connecticut,Western Connecticut,41.0351,-73.6657,{6831}
1840016277,Grifton,Grifton,NC,North Carolina,Pitt,35.3795,-77.4281,{28530}
1840019144,Weedpatch,Weedpatch,CA,California,Kern,35.2369,-118.9123,"{93307,93241}"
1840006075,Bridgeville,Bridgeville,DE,Delaware,Sussex,38.7251,-75.6029,{19933}
1840037896,Peaceful Valley,Peaceful Valley,WA,Washington,Whatcom,48.9507,-122.1484,{98266}
1840028071,Pine Mountain Club,Pine Mountain Club,CA,California,Kern,34.8446,-119.1669,{93222}
1840001268,Verona,Verona,PA,Pennsylvania,Allegheny,40.505,-79.8419,{15147}
1840073650,Paramount-Long Meadow,Paramount-Long Meadow,MD,Maryland,Washington,39.6798,-77.6921,{21742}
1840001657,Hoisington,Hoisington,KS,Kansas,Barton,38.5181,-98.7774,{67544}
1840012097,Strasburg,Strasburg,OH,Ohio,Tuscarawas,40.6004,-81.5293,{44680}
1840022090,Stanton,Stanton,TX,Texas,Martin,32.1317,-101.7927,{79782}
1840018591,Lincoln Beach,Lincoln Beach,OR,Oregon,Lincoln,44.8746,-124.031,"{97341,97367,97388}"
1840011235,Davis Junction,Davis Junction,IL,Illinois,Ogle,42.1146,-89.0903,{61020}
1840003817,Evendale,Evendale,OH,Ohio,Hamilton,39.2509,-84.4268,"{45215,45241}"
1840008287,Milford,Milford,NE,Nebraska,Seward,40.7722,-97.0535,{68405}
1840025251,Allyn,Allyn,WA,Washington,Mason,47.3863,-122.8386,{98524}
1840018635,Driggs,Driggs,ID,Idaho,Teton,43.7299,-111.1043,{83422}
1840014532,Pikeville,Pikeville,TN,Tennessee,Bledsoe,35.6027,-85.1984,{37367}
1840009035,Rock Rapids,Rock Rapids,IA,Iowa,Lyon,43.4273,-96.1662,{51246}
1840037404,Shawneeland,Shawneeland,VA,Virginia,Frederick,39.1968,-78.3465,{22602}
1840000775,West Wyoming,West Wyoming,PA,Pennsylvania,Luzerne,41.3216,-75.8578,{18644}
1840013231,Hartford,Hartford,KY,Kentucky,Ohio,37.4507,-86.893,{42347}
1840019658,East Bernard,East Bernard,TX,Texas,Wharton,29.5241,-96.0622,{77435}
1840032896,Wilson's Mills,Wilson's Mills,NC,North Carolina,Johnston,35.5864,-78.3643,"{27593,27520,27577,27527}"
1840019633,Anahuac,Anahuac,TX,Texas,Chambers,29.7649,-94.6787,{77514}
1840028590,Holly Hills,Holly Hills,CO,Colorado,Arapahoe,39.6678,-104.9216,{80222}
1840013541,Brinkley,Brinkley,AR,Arkansas,Monroe,34.89,-91.1902,{72021}
1840012071,New Bremen,New Bremen,OH,Ohio,Auglaize,40.4355,-84.3778,{45869}
1840013282,Cadiz,Cadiz,KY,Kentucky,Trigg,36.8695,-87.8048,{42211}
1840042635,Shadybrook,Shadybrook,TX,Texas,Cherokee,32.1108,-95.4212,{75757}
1840149782,Hyde Park,Hyde Park,PA,Pennsylvania,Berks,40.3755,-75.924,{19605}
1840008791,Mountain View,Mountain View,MO,Missouri,Howell,36.9936,-91.7019,{65548}
1840017313,Big Lake,Big Lake,WA,Washington,Skagit,48.389,-122.2435,{98274}
1840002824,Belgium,Belgium,WI,Wisconsin,Ozaukee,43.5018,-87.8476,{53004}
1840007788,Glenwood,Glenwood,MN,Minnesota,Pope,45.6521,-95.3649,{56334}
1840004002,Breezy Point,Breezy Point,MN,Minnesota,Crow Wing,46.6081,-94.218,{56472}
1840006287,White Sulphur Springs,White Sulphur Springs,WV,West Virginia,Greenbrier,37.7981,-80.3005,{24986}
1840008445,Lathrop,Lathrop,MO,Missouri,Clinton,39.5567,-94.3077,{64465}
1840015209,Louisa,Louisa,KY,Kentucky,Lawrence,38.1081,-82.6132,{41230}
1840017597,Columbia,Columbia,CA,California,Tuolumne,38.0333,-120.4096,"{95310,95370}"
1840140381,Sleepy Hollow,Sleepy Hollow,CA,California,Marin,38.0121,-122.5878,{94960}
1840005519,Pemberton Heights,Pemberton Heights,NJ,New Jersey,Burlington,39.9563,-74.6768,{8068}
1840000175,Casselton,Casselton,ND,North Dakota,Cass,46.8973,-97.2128,{58012}
1840009594,Brookville,Brookville,IN,Indiana,Franklin,39.4231,-85.0105,{47012}
1840017912,Casa Conejo,Casa Conejo,CA,California,Ventura,34.1848,-118.9445,{91320}
1840047018,Silver Springs,Silver Springs,FL,Florida,Marion,29.2191,-82.0558,"{34488,34479,34470}"
1840012705,Bethel,Bethel,OH,Ohio,Clermont,38.9627,-84.0846,{45106}
1840001441,Dillsburg,Dillsburg,PA,Pennsylvania,York,40.1103,-77.0335,{17019}
1840004217,Yorkville,Yorkville,NY,New York,Oneida,43.1124,-75.2739,"{13495,13502}"
1840014828,Indian Springs Village,Indian Springs Village,AL,Alabama,Shelby,33.359,-86.7492,"{35242,35124}"
1840010253,Avilla,Avilla,IN,Indiana,Noble,41.3637,-85.2317,{46710}
1840073290,Deep River Center,Deep River Center,CT,Connecticut,Lower Connecticut River Valley,41.3789,-72.4411,{6417}
1840008076,Lineville,Lineville,AL,Alabama,Clay,33.3129,-85.7508,{36266}
1840003827,University Park,University Park,MD,Maryland,Prince George's,38.9719,-76.9445,{20782}
1840020531,Healdton,Healdton,OK,Oklahoma,Carter,34.2335,-97.4867,{73438}
1840022475,Palmer Lake,Palmer Lake,CO,Colorado,El Paso,39.1153,-104.906,"{80133,80132}"
1840010912,Carleton,Carleton,MI,Michigan,Monroe,42.0572,-83.3899,{48117}
1840008645,Oakland City,Oakland City,IN,Indiana,Gibson,38.3378,-87.3493,{47660}
1840025899,Bawcomville,Bawcomville,LA,Louisiana,Ouachita,32.4702,-92.1736,{71292}
1840016675,Ninety Six,Ninety Six,SC,South Carolina,Greenwood,34.1696,-82.0239,{29666}
